"No.","Time","Source","Destination","Protocol","Length","Info"
"3644","419.808883","192.168.159.241","192.168.159.198","OpcUa","187","OpenSecureChannel message"
"3645","419.823316","192.168.159.198","192.168.159.241","OpcUa","190","OpenSecureChannel message"
"3646","419.827520","192.168.159.241","192.168.159.198","OpcUa","355","UA Secure Conversation Message: CreateSessionRequest"
"3647","419.830722","TPLink_73:76:c4","Broadcast","Realtek","60",""
"3648","419.938242","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63146 [ACK] Seq=165 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 3655]"
"3649","419.938242","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63146 [ACK] Seq=1625 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 3655]"
"3650","419.938343","192.168.159.241","192.168.159.198","TCP","54","63146  >  4840 [ACK] Seq=497 Ack=3085 Win=65535 Len=0"
"3651","419.946350","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63146 [ACK] Seq=3085 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 3655]"
"3652","419.948248","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63146 [ACK] Seq=4545 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 3655]"
"3653","419.948248","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63146 [ACK] Seq=6005 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 3655]"
"3654","419.948321","192.168.159.241","192.168.159.198","TCP","54","63146  >  4840 [ACK] Seq=497 Ack=7465 Win=65535 Len=0"
"3655","419.951183","192.168.159.198","192.168.159.241","OpcUa","946","UA Secure Conversation Message (Message fragment 52)"
"3656","419.951274","192.168.159.241","192.168.159.198","TCP","54","63146  >  4840 [ACK] Seq=497 Ack=8357 Win=64643 Len=0"
"3657","419.961278","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63146 [ACK] Seq=8357 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 3658]"
"3658","419.962240","192.168.159.198","192.168.159.241","OpcUa","1430","UA Secure Conversation Message: CreateSessionResponse (Message Reassembled)"
"3659","419.962319","192.168.159.241","192.168.159.198","TCP","54","63146  >  4840 [ACK] Seq=497 Ack=11193 Win=65535 Len=0"
"3660","419.973332","192.168.159.241","192.168.159.198","OpcUa","171","UA Secure Conversation Message: ActivateSessionRequest"
"3661","419.987961","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"3662","419.993235","192.168.159.241","192.168.159.198","OpcUa","170","UA Secure Conversation Message: ReadRequest"
"3663","420.058132","Siemens_96:53:b5","LLDP_Multicast","LLDP","345","LA/S7-1200                   6ES7 212-1BE40-0XB0  S C-H3SE0080         4 V  4  4  0 LA/port-001.s7xb1200xbopc-uaxbsimulation9ee2 20 SysD=Siemens, SIMATIC S7, CPU-1200, 6ES7 212-1BE40-0XB0, HW: 4, FW: V.4.4.0, S C-H3SE0080 RTClass3 Port Status = OFF"
"3664","420.115065","192.168.159.198","192.168.159.241","TCP","60","4840  >  63146 [ACK] Seq=11245 Ack=730 Win=8192 Len=0"
"3665","420.115127","192.168.159.241","192.168.159.198","OpcUa","117","UA Secure Conversation Message: CloseSessionRequest"
"3666","420.124069","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"3667","420.125191","192.168.159.241","192.168.159.198","OpcUa","111","CloseSecureChannel message: CloseSecureChannelRequest"
"3668","420.126792","192.168.159.241","192.168.159.198","TCP","54","63146  >  4840 [FIN, ACK] Seq=850 Ack=11297 Win=65431 Len=0"
"3669","420.128973","192.168.159.241","192.168.159.198","TCP","66","63147  >  4840 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"3670","420.134063","192.168.159.198","192.168.159.241","TCP","60","4840  >  63146 [ACK] Seq=11297 Ack=851 Win=8135 Len=0"
"3671","420.142054","192.168.159.198","192.168.159.241","TCP","60","4840  >  63147 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460"
"3672","420.142161","192.168.159.241","192.168.159.198","TCP","54","63147  >  4840 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"3673","420.143512","192.168.159.241","192.168.159.198","OpcUa","116","Hello message"
"3674","420.143982","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"3675","420.144044","192.168.159.241","192.168.159.198","TCP","54","63146  >  4840 [RST, ACK] Seq=851 Ack=11349 Win=0 Len=0"
"3676","420.202090","192.168.159.198","192.168.159.241","OpcUa","82","Acknowledge message"
"3677","420.204734","192.168.159.241","192.168.159.198","OpcUa","187","OpenSecureChannel message"
"3678","420.223072","192.168.159.198","192.168.159.241","OpcUa","190","OpenSecureChannel message"
"3679","420.226188","192.168.159.241","192.168.159.198","OpcUa","355","UA Secure Conversation Message: CreateSessionRequest"
"3680","420.345225","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63147 [ACK] Seq=165 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 3687]"
"3681","420.345225","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63147 [ACK] Seq=1625 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 3687]"
"3682","420.345329","192.168.159.241","192.168.159.198","TCP","54","63147  >  4840 [ACK] Seq=497 Ack=3085 Win=65535 Len=0"
"3683","420.348183","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63147 [ACK] Seq=3085 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 3687]"
"3684","420.348183","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63147 [ACK] Seq=4545 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 3687]"
"3685","420.348228","192.168.159.241","192.168.159.198","TCP","54","63147  >  4840 [ACK] Seq=497 Ack=6005 Win=65535 Len=0"
"3686","420.351164","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63147 [ACK] Seq=6005 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 3687]"
"3687","420.353122","192.168.159.198","192.168.159.241","OpcUa","946","UA Secure Conversation Message (Message fragment 52)"
"3688","420.353165","192.168.159.241","192.168.159.198","TCP","54","63147  >  4840 [ACK] Seq=497 Ack=8357 Win=65535 Len=0"
"3689","420.361211","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63147 [ACK] Seq=8357 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 3690]"
"3690","420.361211","192.168.159.198","192.168.159.241","OpcUa","1430","UA Secure Conversation Message: CreateSessionResponse (Message Reassembled)"
"3691","420.361308","192.168.159.241","192.168.159.198","TCP","54","63147  >  4840 [ACK] Seq=497 Ack=11193 Win=65535 Len=0"
"3692","420.367533","192.168.159.241","192.168.159.198","OpcUa","171","UA Secure Conversation Message: ActivateSessionRequest"
"3693","420.384053","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"3694","420.388952","192.168.159.241","192.168.159.198","OpcUa","195","UA Secure Conversation Message: ReadRequest"
"3695","420.513065","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"3696","420.513203","192.168.159.241","192.168.159.198","OpcUa","117","UA Secure Conversation Message: CloseSessionRequest"
"3697","420.516430","192.168.159.241","192.168.159.198","OpcUa","111","CloseSecureChannel message: CloseSecureChannelRequest"
"3698","420.518993","192.168.159.241","192.168.159.198","TCP","66","63148  >  4840 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"3699","420.531092","192.168.159.198","192.168.159.241","TCP","60","4840  >  63147 [ACK] Seq=11297 Ack=876 Win=8135 Len=0"
"3700","420.533003","192.168.159.198","192.168.159.241","TCP","60","4840  >  63148 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460"
"3701","420.533146","192.168.159.241","192.168.159.198","TCP","54","63148  >  4840 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"3702","420.534067","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"3703","420.534145","192.168.159.241","192.168.159.198","TCP","54","63147  >  4840 [RST, ACK] Seq=876 Ack=11349 Win=0 Len=0"
"3704","420.535210","192.168.159.241","192.168.159.198","OpcUa","116","Hello message"
"3705","420.591277","192.168.159.198","192.168.159.241","OpcUa","82","Acknowledge message"
"3706","420.594626","192.168.159.241","192.168.159.198","OpcUa","187","OpenSecureChannel message"
"3707","420.609117","192.168.159.198","192.168.159.241","OpcUa","190","OpenSecureChannel message"
"3708","420.613579","192.168.159.241","192.168.159.198","OpcUa","355","UA Secure Conversation Message: CreateSessionRequest"
"3709","420.716227","192.168.159.198","192.168.159.241","TCP","60","4840  >  63148 [ACK] Seq=165 Ack=497 Win=8192 Len=0"
"3710","420.724416","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63148 [ACK] Seq=165 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 3717]"
"3711","420.727254","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63148 [ACK] Seq=1625 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 3717]"
"3712","420.727391","192.168.159.241","192.168.159.198","TCP","54","63148  >  4840 [ACK] Seq=497 Ack=3085 Win=65535 Len=0"
"3713","420.734240","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63148 [ACK] Seq=3085 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 3717]"
"3714","420.735170","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63148 [ACK] Seq=4545 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 3717]"
"3715","420.735234","192.168.159.241","192.168.159.198","TCP","54","63148  >  4840 [ACK] Seq=497 Ack=6005 Win=65535 Len=0"
"3716","420.737168","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63148 [ACK] Seq=6005 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 3717]"
"3717","420.737168","192.168.159.198","192.168.159.241","OpcUa","946","UA Secure Conversation Message (Message fragment 52)"
"3718","420.737239","192.168.159.241","192.168.159.198","TCP","54","63148  >  4840 [ACK] Seq=497 Ack=8357 Win=65535 Len=0"
"3719","420.747232","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63148 [ACK] Seq=8357 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 3720]"
"3720","420.748201","192.168.159.198","192.168.159.241","OpcUa","1430","UA Secure Conversation Message: CreateSessionResponse (Message Reassembled)"
"3721","420.748272","192.168.159.241","192.168.159.198","TCP","54","63148  >  4840 [ACK] Seq=497 Ack=11193 Win=65535 Len=0"
"3722","420.757427","192.168.159.241","192.168.159.198","OpcUa","171","UA Secure Conversation Message: ActivateSessionRequest"
"3723","420.773988","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"3724","420.776282","192.168.159.241","192.168.159.198","OpcUa","208","UA Secure Conversation Message: ReadRequest"
"3725","420.829821","TPLink_73:76:c4","Broadcast","Realtek","60",""
"3726","420.902317","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"3727","420.902481","192.168.159.241","192.168.159.198","OpcUa","117","UA Secure Conversation Message: CloseSessionRequest"
"3728","420.905642","192.168.159.241","192.168.159.198","OpcUa","111","CloseSecureChannel message: CloseSecureChannelRequest"
"3729","420.907615","192.168.159.241","192.168.159.198","TCP","66","63149  >  4840 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"3730","420.911994","192.168.159.198","192.168.159.241","TCP","60","4840  >  63148 [ACK] Seq=11297 Ack=889 Win=8135 Len=0"
"3731","420.915019","192.168.159.198","192.168.159.241","TCP","60","4840  >  63149 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460"
"3732","420.915146","192.168.159.241","192.168.159.198","TCP","54","63149  >  4840 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"3733","420.916590","192.168.159.241","192.168.159.198","OpcUa","116","Hello message"
"3734","420.933263","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"3735","420.933389","192.168.159.241","192.168.159.198","TCP","54","63148  >  4840 [RST, ACK] Seq=889 Ack=11349 Win=0 Len=0"
"3736","420.983052","192.168.159.198","192.168.159.241","OpcUa","82","Acknowledge message"
"3737","420.986792","192.168.159.241","192.168.159.198","OpcUa","187","OpenSecureChannel message"
"3738","420.998042","192.168.159.198","192.168.159.241","OpcUa","190","OpenSecureChannel message"
"3739","421.003287","192.168.159.241","192.168.159.198","OpcUa","355","UA Secure Conversation Message: CreateSessionRequest"
"3740","421.116568","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63149 [ACK] Seq=165 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 3747]"
"3741","421.124521","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63149 [ACK] Seq=1625 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 3747]"
"3742","421.124611","192.168.159.241","192.168.159.198","TCP","54","63149  >  4840 [ACK] Seq=497 Ack=3085 Win=65535 Len=0"
"3743","421.127402","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63149 [ACK] Seq=3085 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 3747]"
"3744","421.129334","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63149 [ACK] Seq=4545 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 3747]"
"3745","421.129334","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63149 [ACK] Seq=6005 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 3747]"
"3746","421.129407","192.168.159.241","192.168.159.198","TCP","54","63149  >  4840 [ACK] Seq=497 Ack=7465 Win=65535 Len=0"
"3747","421.131125","192.168.159.198","192.168.159.241","OpcUa","946","UA Secure Conversation Message (Message fragment 52)"
"3748","421.131213","192.168.159.241","192.168.159.198","TCP","54","63149  >  4840 [ACK] Seq=497 Ack=8357 Win=64643 Len=0"
"3749","421.140136","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63149 [ACK] Seq=8357 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 3750]"
"3750","421.142206","192.168.159.198","192.168.159.241","OpcUa","1430","UA Secure Conversation Message: CreateSessionResponse (Message Reassembled)"
"3751","421.142270","192.168.159.241","192.168.159.198","TCP","54","63149  >  4840 [ACK] Seq=497 Ack=11193 Win=65535 Len=0"
"3752","421.147434","192.168.159.241","192.168.159.198","OpcUa","171","UA Secure Conversation Message: ActivateSessionRequest"
"3753","421.166083","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"3754","421.171567","192.168.159.241","192.168.159.198","OpcUa","173","UA Secure Conversation Message: ReadRequest"
"3755","421.299244","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"3756","421.299376","192.168.159.241","192.168.159.198","OpcUa","117","UA Secure Conversation Message: CloseSessionRequest"
"3757","421.302025","192.168.159.241","192.168.159.198","OpcUa","111","CloseSecureChannel message: CloseSecureChannelRequest"
"3758","421.303922","192.168.159.198","192.168.159.241","TCP","60","4840  >  63149 [ACK] Seq=11297 Ack=854 Win=8135 Len=0"
"3759","421.303941","192.168.159.241","192.168.159.198","TCP","66","63150  >  4840 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"3760","421.317245","192.168.159.198","192.168.159.241","TCP","60","4840  >  63150 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460"
"3761","421.317381","192.168.159.241","192.168.159.198","TCP","54","63150  >  4840 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"3762","421.319074","192.168.159.241","192.168.159.198","OpcUa","116","Hello message"
"3763","421.319999","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"3764","421.320064","192.168.159.241","192.168.159.198","TCP","54","63149  >  4840 [RST, ACK] Seq=854 Ack=11349 Win=0 Len=0"
"3765","421.380079","192.168.159.198","192.168.159.241","OpcUa","82","Acknowledge message"
"3766","421.383465","192.168.159.241","192.168.159.198","OpcUa","187","OpenSecureChannel message"
"3767","421.401348","192.168.159.198","192.168.159.241","OpcUa","190","OpenSecureChannel message"
"3768","421.405620","192.168.159.241","192.168.159.198","OpcUa","355","UA Secure Conversation Message: CreateSessionRequest"
"3769","421.523144","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63150 [ACK] Seq=165 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 3776]"
"3770","421.526067","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63150 [ACK] Seq=1625 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 3776]"
"3771","421.526067","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63150 [ACK] Seq=3085 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 3776]"
"3772","421.526117","192.168.159.241","192.168.159.198","TCP","54","63150  >  4840 [ACK] Seq=497 Ack=4545 Win=65535 Len=0"
"3773","421.527116","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63150 [ACK] Seq=4545 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 3776]"
"3774","421.527149","192.168.159.241","192.168.159.198","TCP","54","63150  >  4840 [ACK] Seq=497 Ack=6005 Win=65535 Len=0"
"3775","421.529059","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63150 [ACK] Seq=6005 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 3776]"
"3776","421.531045","192.168.159.198","192.168.159.241","OpcUa","946","UA Secure Conversation Message (Message fragment 52)"
"3777","421.531087","192.168.159.241","192.168.159.198","TCP","54","63150  >  4840 [ACK] Seq=497 Ack=8357 Win=65535 Len=0"
"3778","421.539131","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63150 [ACK] Seq=8357 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 3779]"
"3779","421.539131","192.168.159.198","192.168.159.241","OpcUa","1430","UA Secure Conversation Message: CreateSessionResponse (Message Reassembled)"
"3780","421.539204","192.168.159.241","192.168.159.198","TCP","54","63150  >  4840 [ACK] Seq=497 Ack=11193 Win=65535 Len=0"
"3781","421.543338","192.168.159.241","192.168.159.198","OpcUa","171","UA Secure Conversation Message: ActivateSessionRequest"
"3782","421.560004","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"3783","421.564691","192.168.159.241","192.168.159.198","OpcUa","184","UA Secure Conversation Message: ReadRequest"
"3784","421.691236","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"3785","421.691382","192.168.159.241","192.168.159.198","OpcUa","117","UA Secure Conversation Message: CloseSessionRequest"
"3786","421.694324","192.168.159.241","192.168.159.198","OpcUa","111","CloseSecureChannel message: CloseSecureChannelRequest"
"3787","421.696250","192.168.159.241","192.168.159.198","TCP","66","63151  >  4840 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"3788","421.701090","192.168.159.198","192.168.159.241","TCP","60","4840  >  63150 [ACK] Seq=11297 Ack=865 Win=8135 Len=0"
"3789","421.709178","192.168.159.198","192.168.159.241","TCP","60","4840  >  63151 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460"
"3790","421.709178","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"3791","421.709405","192.168.159.241","192.168.159.198","TCP","54","63150  >  4840 [RST, ACK] Seq=865 Ack=11349 Win=0 Len=0"
"3792","421.709452","192.168.159.241","192.168.159.198","TCP","54","63151  >  4840 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"3793","421.711727","192.168.159.241","192.168.159.198","OpcUa","116","Hello message"
"3794","421.765988","192.168.159.198","192.168.159.241","OpcUa","82","Acknowledge message"
"3795","421.769266","192.168.159.241","192.168.159.198","OpcUa","187","OpenSecureChannel message"
"3796","421.786991","192.168.159.198","192.168.159.241","OpcUa","190","OpenSecureChannel message"
"3797","421.790791","192.168.159.241","192.168.159.198","OpcUa","355","UA Secure Conversation Message: CreateSessionRequest"
"3798","421.830550","TPLink_73:76:c4","Broadcast","Realtek","60",""
"3799","421.902173","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63151 [ACK] Seq=165 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 3806]"
